USC00050848,1898,10,TMAX,272,,,6,178,,,6,133,,,6,117,,,6,122,,,6,156,,,6,167,,,6,217,,,6,211,,,6,194,,,6,211,,,6,206,,,6,178,,,6,250,,,6,139,,,6,83,,,6,117,,,6,94,,,6,94,,,6,72,,,6,133,,,6,206,,,6,194,,,6,61,,I,6,83,,,6,167,,,6,156,,,6,172,,,6,122,,,6,156,,,6,228,,,6
USC00050848,1898,11,TMAX,111,,,6,161,,,6,189,,,6,172,,,6,144,,,6,211,,,6,83,,,6,-22,,I,6,-28,,,6,33,,,6,61,,,6,28,,,6,22,,,6,56,,,6,111,,,6,100,,,6,167,,,6,156,,,6,222,,,6,156,,,6,-17,,,6,-6,,,6,44,,,6,50,,,6,0,,,6,78,,,6,67,,,6,78,,,6,44,,,6,72,,,6,-9999,,,
USC00050848,1898,12,TMAX,67,,,6,67,,,6,22,,,6,89,,,6,117,,,6,33,,,6,39,,,6,-56,,,6,-128,,,6,-28,,,6,33,,,6,83,,,6,0,,,6,83,,,6,72,,,6,67,,,6,89,,,6,67,,,6,78,,,6,67,,,6,11,,,6,17,,,6,-11,,,6,56,,,6,67,,,6,100,,,6,111,,,6,156,,,6,6,,,6,-89,,,6,-39,,,6
USC00050848,1899,1,TMAX,0,,,6,117,,,6,94,,,6,17,,,6,6,,,6,6,,,6,56,,,6,33,,,6,33,,,6,72,,,6,100,,,6,56,,,6,44,,,6,72,,,6,89,,,6,89,,,6,28,,,6,106,,,6,61,,,6,94,,,6,133,,,6,61,,,6,50,,,6,44,,,6,94,,,6,33,,,6,50,,,6,-44,,,6,72,,,6,-122,,,6,72,,,6
USC00050848,1899,2,TMAX,-144,,,6,-172,,,6,-167,,,6,-111,,,6,-128,,,6,-150,,,6,-61,,,6,-83,,,6,39,,,6,-111,,,6,-172,,,6,-78,,,6,61,,,6,28,,,6,100,,,6,50,,,6,67,,,6,61,,,6,128,,,6,117,,,6,39,,,6,-33,,,6,-72,,,6,17,,,6,6,,,6,33,,,6,100,,,6,83,,,6,-9999,,,,-9999,,,,-9999,,,
USC00050848,1899,3,TMAX,117,,,6,72,,,6,50,,,6,28,,,6,-6,,,6,111,,,6,167,,,6,200,,,6,139,,,6,94,,,6,22,,,6,61,,,6,56,,,6,44,,,6,22,,,6,167,,,6,111,,,6,106,,,6,156,,,6,128,,,6,111,,,6,94,,,6,139,,,6,183,,,6,133,,,6,-28,,,6,-39,,,6,67,,,6,61,,,6,0,,,6,-61,,,6
USC00050848,1899,4,TMAX,0,,,6,128,,,6,72,,,6,94,,,6,78,,,6,106,,,6,100,,,6,133,,,6,228,,,6,222,,,6,222,,,6,256,,,6,206,,,6,189,,,6,178,,,6,250,,,6,200,,,6,206,,,6,200,,,6,117,,,6,183,,,6,222,,,6,239,,,6,189,,,6,239,,,6,217,,,6,178,,,6,167,,,6,106,,,6,144,,,6,-9999,,,
USC00050848,1899,5,TMAX,217,,,6,156,,,6,100,,,6,144,,,6,189,,,6,189,,,6,139,,,6,172,,,6,228,,,6,222,,,6,267,,,6,244,,,6,278,,,6,244,,,6,267,,,6,239,,,6,211,,,6,250,,,6,217,,,6,167,,,6,178,,,6,189,,,6,244,,,6,272,,,6,267,,,6,244,,,6,206,,,6,211,,,6,244,,,6,244,,,6,217,,,6
USC00050848,1899,6,TMAX,211,,,6,206,,,6,194,,,6,211,,,6,283,,,6,239,,,6,250,,,6,183,,,6,194,,,6,272,,,6,300,,,6,267,,,6,189,,,6,200,,,6,239,,,6,256,,,6,311,,,6,344,,,6,350,,,6,300,,,6,256,,,6,217,,,6,272,,,6,250,,,6,294,,,6,289,,,6,289,,,6,311,,,6,322,,,6,322,,,6,-9999,,,
USC00050848,1899,7,TMAX,267,,,6,239,,,6,217,,,6,300,,,6,328,,,6,261,,,6,272,,,6,294,,,6,294,,,6,300,,,6,306,,,6,261,,,6,239,,,6,250,,,6,239,,,6,217,,,6,250,,,6,206,,,6,261,,,6,278,,,6,311,,,6,306,,,6,267,,,6,300,,,6,328,,,6,272,,,6,272,,,6,239,,,6,211,,,6,317,,,6,339,,,6
